archivo,clase,url_origen,pagina_origen,licencia,autor,atribucion
cc_pensando_031.jpg,pensando,https://live.staticflickr.com/7424/11448424106_a3154d7492_b.jpg,https://www.flickr.com/photos/48989291@N04/11448424106,by,Viktorija Rozman,"""Thoughtful man"" by Viktorija Rozman is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/."
cc_pensando_032.jpg,pensando,https://live.staticflickr.com/5010/5347151636_2af75be280_b.jpg,https://www.flickr.com/photos/78863070@N00/5347151636,by,agahran,"""thoughtful man (with monster). Meredith MacLeod art show up now at Rooz Cafe, Piedmont Ave, Oakland. Fun!"" by agahran is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/."
cc_pensando_033.jpg,pensando,https://images.rawpixel.com/editor_1024/cHJpdmF0ZS9zdGF0aWMvZmlsZXMvd2Vic2l0ZS8yMDIyLTExL3Nta2thczE0NTAtaW1hZ2UuanBn.jpg,https://www.rawpixel.com/image/8776242/seated-thoughtful-man-with-beard,cc0,,"""Seated thoughtful man with beard"" is marked with CC0 1.0. To view the terms, visit https://creativecommons.org/publicdomain/zero/1.0/."
cc_pensando_034.jpg,pensando,https://live.staticflickr.com/2295/1866818846_4d4d7cfc89_b.jpg,https://www.flickr.com/photos/86518301@N00/1866818846,by,The Wandering Angel,"""To Beseech Thee"" by The Wandering Angel is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/."
cc_pensando_035.jpg,pensando,https://live.staticflickr.com/7341/8727834341_a7a053b66e_b.jpg,https://www.flickr.com/photos/40837632@N05/8727834341,by,Gareth1953 All Right Now,"""Brentford v Swindon - The Play-Offs - May 2013 - The Blonde is on the Pitch"" by Gareth1953 All Right Now is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/."
cc_pensando_036.jpg,pensando,https://live.staticflickr.com/3066/2371949902_30bd09cb58_b.jpg,https://www.flickr.com/photos/68224853@N00/2371949902,by,asboluv,"""love that afro girl - asboluv stencil on cardboard"" by asboluv is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/."
cc_pensando_037.jpg,pensando,https://live.staticflickr.com/28/35326068_c3043b0217_b.jpg,https://www.flickr.com/photos/95413346@N00/35326068,by,Elvert Barnes,"""Men Are Just Happier People . MMOW . 30apr00"" by Elvert Barnes is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/."
cc_pensando_038.jpg,pensando,https://live.staticflickr.com/2085/2453226990_7230a728db_b.jpg,https://www.flickr.com/photos/98487425@N00/2453226990,by,mikeedesign,"""Wikipedia - Veteran"" by mikeedesign is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/."
cc_pensando_039.jpg,pensando,https://live.staticflickr.com/123/407562760_7c21062553_m.jpg,https://www.flickr.com/photos/86518301@N00/407562760,by,The Wandering Angel,"""Reflect"" by The Wandering Angel is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/."
cc_pensando_040.jpg,pensando,https://live.staticflickr.com/8390/8618123848_e26577d3f0_b.jpg,https://www.flickr.com/photos/44124348109@N01/8618123848,by,jurvetson,"""The Money Election"" by jurvetson is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/."
cc_brazos_cruzados_001.jpg,brazos_cruzados,https://live.staticflickr.com/7193/6981553577_cf482cf74e_b.jpg,https://www.flickr.com/photos/31363949@N02/6981553577,by-sa,Leonard Bentley,"""Hyde Park"" by Leonard Bentley is licensed under CC BY-SA 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by-sa/2.0/."
cc_brazos_cruzados_002.jpg,brazos_cruzados,https://live.staticflickr.com/8017/7611410004_dcd54d8cfe_b.jpg,https://www.flickr.com/photos/80824546@N00/7611410004,by-sa,infomatique,"""Royal Hospital Kilmainham - A Clock And A Sundial"" by infomatique is licensed under CC BY-SA 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by-sa/2.0/."
cc_brazos_cruzados_003.jpg,brazos_cruzados,https://live.staticflickr.com/7140/7611448160_b50df8a6b0_b.jpg,https://www.flickr.com/photos/80824546@N00/7611448160,by-sa,infomatique,"""Royal Hospital Kilmainham - Dublin (Ireland)"" by infomatique is licensed under CC BY-SA 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by-sa/2.0/."
cc_brazos_cruzados_004.jpg,brazos_cruzados,https://live.staticflickr.com/7369/8957947897_3a03ec426b_b.jpg,https://www.flickr.com/photos/47201412@N02/8957947897,by,pellethepoet,"""Portrait of a girl by Elliott & Fry (1885-1887)"" by pellethepoet is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/."
cc_brazos_cruzados_005.jpg,brazos_cruzados,https://live.staticflickr.com/2708/4398795540_51a962a5d6_b.jpg,https://www.flickr.com/photos/28884294@N04/4398795540,by,British Red Cross.,"""Physiotherapy at Red Cross office in Nottinghamshire, 1950s"" by British Red Cross. is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/."
cc_brazos_cruzados_006.jpg,brazos_cruzados,https://live.staticflickr.com/8026/7611621250_7e3de474a1_b.jpg,https://www.flickr.com/photos/80824546@N00/7611621250,by-sa,infomatique,"""Royal Hospital Kilmainham - Dublin (Ireland)"" by infomatique is licensed under CC BY-SA 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by-sa/2.0/."
cc_brazos_cruzados_007.jpg,brazos_cruzados,https://live.staticflickr.com/249/515230817_2490a0a168_b.jpg,https://www.flickr.com/photos/53133240@N00/515230817,by,Muffet,"""roll model"" by Muffet is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/."
cc_brazos_cruzados_008.jpg,brazos_cruzados,https://live.staticflickr.com/5124/5376706322_051dabacd6_b.jpg,https://www.flickr.com/photos/88611824@N00/5376706322,by,mrbill78636,"""LET ME INTRODUCE MYSELF ..."" by mrbill78636 is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/."
cc_brazos_cruzados_009.jpg,brazos_cruzados,https://live.staticflickr.com/8285/7611396416_867b41690f_b.jpg,https://www.flickr.com/photos/80824546@N00/7611396416,by-sa,infomatique,"""Royal Hospital Kilmainham - Dublin (Ireland)"" by infomatique is licensed under CC BY-SA 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by-sa/2.0/."
cc_brazos_cruzados_010.jpg,brazos_cruzados,https://live.staticflickr.com/8428/7611580926_aacb996110_b.jpg,https://www.flickr.com/photos/80824546@N00/7611580926,by-sa,infomatique,"""Royal Hospital Kilmainham - Prince George Of Denmark"" by infomatique is licensed under CC BY-SA 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by-sa/2.0/."
cc_brazos_cruzados_011.jpg,brazos_cruzados,https://live.staticflickr.com/7457/12246067935_16a3ff7e1d_b.jpg,https://www.flickr.com/photos/95329455@N02/12246067935,by,simpleinsomnia,"""Grumpy couple poses outside"" by simpleinsomnia is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/."
cc_brazos_cruzados_012.jpg,brazos_cruzados,https://live.staticflickr.com/3395/3424334012_d1c1a0f9fe_b.jpg,https://www.flickr.com/photos/40595948@N00/3424334012,by,A.Davey,"""Painting of the Virgin Mary and the Infant Jesus in the Church of the Monastery of Na’akuto La’ab"" by A.Davey is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/."
cc_brazos_cruzados_013.jpg,brazos_cruzados,https://live.staticflickr.com/2680/4147951182_e8d45138a1_b.jpg,https://www.flickr.com/photos/17306001@N00/4147951182,by-sa,noii's,"""the boss"" by noii's is licensed under CC BY-SA 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by-sa/2.0/."
cc_brazos_cruzados_014.jpg,brazos_cruzados,https://live.staticflickr.com/1408/4551216093_3dfd6c1eed_b.jpg,https://www.flickr.com/photos/8721758@N06/4551216093,by,Jorge Lascar,"""O Cristo Redentor (Christ the Redeemer)"" by Jorge Lascar is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/."
cc_brazos_cruzados_015.jpg,brazos_cruzados,https://live.staticflickr.com/4013/4659743784_2ebe826333_b.jpg,https://www.flickr.com/photos/36281822@N08/4659743784,by,US Army Africa,"""Memorial Day Ceremony - North Africa American Cemetery and Memorial - May 31, 2010"" by US Army Africa is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/."
cc_brazos_cruzados_016.jpg,brazos_cruzados,https://live.staticflickr.com/4022/4659726162_3e41c3c5be_b.jpg,https://www.flickr.com/photos/36281822@N08/4659726162,by,US Army Africa,"""Memorial Day Ceremony - North Africa American Cemetery and Memorial - May 31, 2010"" by US Army Africa is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/."
cc_brazos_cruzados_017.jpg,brazos_cruzados,https://live.staticflickr.com/4045/4659707422_bd7a2d51ba_b.jpg,https://www.flickr.com/photos/36281822@N08/4659707422,by,US Army Africa,"""Memorial Day Ceremony - North Africa American Cemetery and Memorial - May 31, 2010"" by US Army Africa is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/."
cc_brazos_cruzados_018.jpg,brazos_cruzados,https://live.staticflickr.com/5046/5372970847_e038671dd4_b.jpg,https://www.flickr.com/photos/23979265@N07/5372970847,by,Denis Dervisevic,"""Smexy"" by Denis Dervisevic is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/."
cc_brazos_cruzados_019.jpg,brazos_cruzados,https://live.staticflickr.com/4019/4715752488_6fe9c194e9_b.jpg,https://www.flickr.com/photos/25414324@N02/4715752488,by,Anonymous9000,"""2nd Citizens Choice 10"" by Anonymous9000 is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/."
cc_brazos_cruzados_020.jpg,brazos_cruzados,https://live.staticflickr.com/4022/4659709150_24745533e6_b.jpg,https://www.flickr.com/photos/36281822@N08/4659709150,by,US Army Africa,"""Memorial Day Ceremony - North Africa American Cemetery and Memorial - May 31, 2010"" by US Army Africa is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/."
cc_brazos_cruzados_021.jpg,brazos_cruzados,https://live.staticflickr.com/4024/4659338780_690db889c7_b.jpg,https://www.flickr.com/photos/36281822@N08/4659338780,by,US Army Africa,"""Memorial Day Ceremony - North Africa American Cemetery and Memorial - May 31, 2010"" by US Army Africa is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/."
cc_brazos_cruzados_022.jpg,brazos_cruzados,https://live.staticflickr.com/4040/4659119211_d63a7c573e_b.jpg,https://www.flickr.com/photos/36281822@N08/4659119211,by,US Army Africa,"""Memorial Day Ceremony - North Africa American Cemetery and Memorial - May 31, 2010"" by US Army Africa is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/."
cc_brazos_cruzados_023.jpg,brazos_cruzados,https://live.staticflickr.com/6/86745965_56779d179e_b.jpg,https://www.flickr.com/photos/69275268@N00/86745965,by,Xuan Che,"""china - buddhism figure"" by Xuan Che is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/."
cc_brazos_cruzados_024.jpg,brazos_cruzados,https://live.staticflickr.com/8529/8480887006_f69fc878a8_b.jpg,https://www.flickr.com/photos/91779914@N00/8480887006,by,conner395,"""Inverness-shire Constabulary patrol cars 1957"" by conner395 is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/."
cc_brazos_cruzados_025.jpg,brazos_cruzados,https://live.staticflickr.com/4041/4544893274_8cfe29285a_b.jpg,https://www.flickr.com/photos/32345848@N07/4544893274,by,Patrick Feller,"""Body Language* and a Heritage of Hate, Sam Houston Park, Houston, Texas 0422101209BW"" by Patrick Feller is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/."
cc_brazos_cruzados_026.jpg,brazos_cruzados,https://live.staticflickr.com/110/300631596_d5ce6e6047_b.jpg,https://www.flickr.com/photos/44538772@N00/300631596,by,Katie Tegtmeyer,"""Crossed Fingers IV"" by Katie Tegtmeyer is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/."
cc_brazos_cruzados_027.jpg,brazos_cruzados,https://live.staticflickr.com/6127/5999203598_b68e70785a_b.jpg,https://www.flickr.com/photos/28752865@N08/5999203598,by,Karen Roe,"""Vaulted Ceiling, St Edmundsbury Cathedral"" by Karen Roe is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/."
cc_brazos_cruzados_028.jpg,brazos_cruzados,https://live.staticflickr.com/34/70751294_8c143cec90_b.jpg,https://www.flickr.com/photos/33706801@N00/70751294,by,Forest Runner,"""Arms crossed"" by Forest Runner is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/."
cc_brazos_cruzados_029.jpg,brazos_cruzados,https://live.staticflickr.com/202/518517328_c598328e30_b.jpg,https://www.flickr.com/photos/48744022@N00/518517328,by,milele,"""Mei tai baby carrier, forward facing baby, in front carry"" by milele is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/."
cc_brazos_cruzados_030.jpg,brazos_cruzados,https://live.staticflickr.com/4060/4659709970_49b8baa5ce_b.jpg,https://www.flickr.com/photos/36281822@N08/4659709970,by,US Army Africa,"""Memorial Day Ceremony - North Africa American Cemetery and Memorial - May 31, 2010"" by US Army Africa is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/."
cc_brazos_cruzados_031.jpg,brazos_cruzados,https://live.staticflickr.com/4047/4659081047_0e42d4d3cc_b.jpg,https://www.flickr.com/photos/36281822@N08/4659081047,by,US Army Africa,"""Memorial Day Ceremony - North Africa American Cemetery and Memorial - May 31, 2010"" by US Army Africa is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/."
cc_brazos_cruzados_032.jpg,brazos_cruzados,https://live.staticflickr.com/4053/4659116847_32340e720f_b.jpg,https://www.flickr.com/photos/36281822@N08/4659116847,by,US Army Africa,"""memorial (44)"" by US Army Africa is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/."
cc_brazos_cruzados_033.jpg,brazos_cruzados,https://live.staticflickr.com/5175/5531272744_6434fde45c_b.jpg,https://www.flickr.com/photos/29456680@N06/5531272744,by,ResoluteSupportMedia,"""Op Tora Zhemay VI Royal Irish Regiment"" by ResoluteSupportMedia is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/."
cc_brazos_cruzados_034.jpg,brazos_cruzados,https://live.staticflickr.com/2722/4515749359_e9f03c6643_b.jpg,https://www.flickr.com/photos/90809455@N00/4515749359,by,lavocado@sbcglobal.net,"""Myrna's Back"" by lavocado@sbcglobal.net is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/."
cc_brazos_cruzados_035.jpg,brazos_cruzados,https://upload.wikimedia.org/wikipedia/commons/a/a5/Danny_Masterson_%28cropped%29.jpg,https://commons.wikimedia.org/w/index.php?curid=41315684,by-sa,"Red Carpet Report on Mingle Media TV from Culver City, USA","""Danny Masterson (cropped)"" by Red Carpet Report on Mingle Media TV from Culver City, USA is licensed under CC BY-SA 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by-sa/2.0/."
cc_brazos_cruzados_036.jpg,brazos_cruzados,https://images.rawpixel.com/editor_1024/cHJpdmF0ZS9sci9pbWFnZXMvd2Vic2l0ZS8yMDIyLTA5L21ldDM5MjM2Mi1pbWFnZS5qcGc.jpg,https://www.rawpixel.com/image/8241193/seated-woman-arms-crossed-prayer,cc0,themet,"""Seated Woman, Arms Crossed Prayer"" by themet is marked with CC0 1.0. To view the terms, visit https://creativecommons.org/publicdomain/zero/1.0/."
cc_brazos_cruzados_037.jpg,brazos_cruzados,https://images.metmuseum.org/CRDImages/dp/original/DP822307.jpg,https://www.metmuseum.org/art/collection/search/392362,cc0,Claude Mellan,"""Seated Woman, Arms Crossed in Prayer"" by Claude Mellan is marked with CC0 1.0. To view the terms, visit https://creativecommons.org/publicdomain/zero/1.0/."
cc_brazos_cruzados_038.jpg,brazos_cruzados,https://live.staticflickr.com/7233/6962043694_6015a11d3d_b.jpg,https://www.flickr.com/photos/30330906@N04/6962043694,by,francisco_osorio,"""CL Society 218: Crossing arms"" by francisco_osorio is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/."
cc_brazos_cruzados_039.jpg,brazos_cruzados,https://live.staticflickr.com/1020/762051886_c4935fc5ce_b.jpg,https://www.flickr.com/photos/97299052@N00/762051886,by,orphanjones,"""Dr. Washington M. Ryer"" by orphanjones is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/."
